,date,ADX,SMA,RSI,MACD,MACD_Hist,MACD_Signal,open,high,low,close,adjusted close,volume,dividend amount,split coefficient,Target
3750,2013-01-16,26.6953,517.2976,42.5715,-11.2596,-1.2297,-10.0299,494.6400,509.4400,492.5000,506.0900,64.6508,24671600,0.0000,1.0000,58.1868
3751,2013-01-17,26.7204,513.3560,41.1047,-11.3767,-1.0774,-10.2992,510.3100,510.7500,502.0300,502.6800,64.2152,16202800,0.0000,1.0000,57.9480
3752,2013-01-18,27.2373,510.6560,39.9042,-11.5525,-1.0026,-10.5499,498.5160,502.2200,496.4000,500.0000,63.8728,16890100,0.0000,1.0000,56.5039
3753,2013-01-22,26.7757,508.7430,43.1858,-11.1781,-0.5026,-10.6755,504.5600,507.8800,496.6300,504.7700,64.4821,16483800,0.0000,1.0000,58.4876
3754,2013-01-23,25.2648,507.6125,49.1582,-10.0207,0.5238,-10.5446,508.8100,514.9900,504.7700,514.0050,65.6619,30768200,0.0000,1.0000,58.4244
3755,2013-01-24,27.7225,500.9525,27.2618,-14.0657,-2.8169,-11.2488,460.0000,465.7300,450.2500,450.5000,57.5494,52173300,0.0000,1.0000,60.1516
3756,2013-01-25,30.5284,492.5895,25.1779,-17.9217,-5.3383,-12.5834,451.6900,456.2300,435.0000,439.8800,56.1927,43143800,0.0000,1.0000,61.0200
3757,2013-01-28,33.0537,485.5425,30.6930,-19.9448,-5.8891,-14.0557,437.8250,453.2100,435.8600,449.8300,57.4638,28054200,0.0000,1.0000,61.6559
3758,2013-01-29,34.3481,481.1945,35.1950,-20.6293,-5.2589,-15.3704,458.5000,460.2000,452.1200,458.2700,58.5420,20398500,0.0000,1.0000,60.1105
3759,2013-01-30,35.1716,478.2855,34.7668,-21.0453,-4.5400,-16.5054,457.0000,462.6000,454.5000,456.8300,58.3580,14898400,0.0000,1.0000,59.9961
3760,2013-01-31,35.9126,473.2255,34.3350,-21.2384,-3.7864,-17.4520,456.9800,459.2800,454.9800,455.4900,58.1868,11404800,0.0000,1.0000,59.9422
3761,2013-02-01,37.0039,468.3195,33.6862,-21.2968,-3.0758,-18.2209,459.1100,459.4800,448.3500,453.6200,57.9480,19267300,0.0000,1.0000,59.1161
3762,2013-02-04,38.3738,462.5511,29.8923,-22.0015,-3.0245,-18.9771,453.9100,455.9400,442.0000,442.3160,56.5039,17039900,0.0000,1.0000,59.0943
3763,2013-02-05,38.9098,457.8585,40.1759,-21.0643,-1.6698,-19.3945,444.0500,459.7400,442.2200,457.8440,58.4876,20476700,0.0000,1.0000,57.6631
3764,2013-02-06,38.1887,452.1930,39.9687,-20.1293,-0.5879,-19.5415,456.4700,466.5000,452.5800,457.3500,58.4244,21203800,0.0000,1.0000,57.3047
3765,2013-02-07,36.9344,453.9650,46.6916,-18.3003,0.9929,-19.2932,463.2500,470.0000,454.1200,468.2200,60.1516,25163600,2.6500,1.0000,57.9149
3766,2013-02-08,34.3745,457.4750,50.5206,-16.1195,2.5390,-18.6585,474.0000,478.8100,468.2500,474.9800,61.0200,22612800,0.0000,1.0000,56.8859
3767,2013-02-11,31.1695,460.4850,53.2524,-13.8323,3.8609,-17.6933,476.5000,484.9400,473.2500,479.9300,61.6559,18481800,0.0000,1.0000,57.6785
3768,2013-02-12,29.0149,461.4480,46.3431,-12.8424,3.8807,-16.7231,479.5100,482.3800,467.7440,467.9000,60.1105,21751900,0.0000,1.0000,57.1133
3769,2013-02-13,27.6531,462.4660,45.8540,-11.9915,3.7853,-15.7768,467.2100,473.6400,463.2200,467.0100,59.9961,16971700,0.0000,1.0000,56.7060
3770,2013-02-14,26.4274,463.5760,45.6017,-11.2216,3.6441,-14.8657,464.5199,471.6400,464.0200,466.5900,59.9422,12688400,0.0000,1.0000,55.3019
3771,2013-02-15,25.8886,464.2300,41.6984,-11.0035,3.0898,-14.0933,468.8500,470.1600,459.9200,460.1600,59.1161,13990900,0.0000,1.0000,53.9632
3772,2013-02-19,26.1842,465.9974,41.5938,-10.7208,2.6980,-13.4188,461.1000,462.7300,453.8500,459.9900,59.0943,15563700,0.0000,1.0000,55.3885
3773,2013-02-20,27.0462,465.0980,35.1709,-11.2658,1.7224,-12.9882,457.6900,457.6900,448.8000,448.8500,57.6631,17010800,0.0000,1.0000,54.6842
3774,2013-02-21,28.4690,463.9690,33.7218,-11.7870,0.9610,-12.7479,446.0000,449.1700,442.8200,446.0600,57.3047,15970800,0.0000,1.0000,55.3163
3775,2013-02-22,29.1436,462.2280,38.5140,-11.6820,0.8527,-12.5348,449.2500,451.6000,446.6000,450.8100,57.9149,11809100,0.0000,1.0000,55.4625
3776,2013-02-25,30.2252,459.0100,33.9189,-12.1057,0.3433,-12.4489,453.8500,455.1200,442.5700,442.8000,56.8859,13306400,0.0000,1.0000,56.2525
3777,2013-02-26,31.7403,455.9140,40.0415,-11.8074,0.5132,-12.3206,443.8200,451.5400,437.6600,448.9700,57.6785,17910700,0.0000,1.0000,55.0398
3778,2013-02-27,32.8416,453.5810,37.3029,-11.7902,0.4243,-12.2146,448.4300,452.4400,440.6500,444.5700,57.1133,20976800,0.0000,1.0000,55.0295
3779,2013-02-28,33.8327,451.0200,35.3666,-11.8952,0.2555,-12.1507,444.0500,447.8700,441.4000,441.4000,56.7060,11518400,0.0000,1.0000,55.5627
3780,2013-03-01,35.9861,447.4080,29.5001,-12.7139,-0.4505,-12.2633,438.0000,438.1799,429.9800,430.4700,55.3019,19730300,0.0000,1.0000,56.9964
3781,2013-03-04,38.7746,443.3970,25.0914,-14.0416,-1.4226,-12.6190,427.8000,428.1999,419.0000,420.0500,53.9632,20812700,0.0000,1.0000,58.5457
3782,2013-03-05,39.3380,440.5124,36.3452,-14.0368,-1.1343,-12.9026,421.4800,435.1900,420.7500,431.1440,55.3885,22801200,0.0000,1.0000,58.3877
3783,2013-03-06,39.8286,438.1936,33.5757,-14.3104,-1.1263,-13.1841,434.5100,435.2500,424.4300,425.6620,54.6842,16437500,0.0000,1.0000,58.0781
3784,2013-03-07,40.6380,436.6458,38.2666,-13.9692,-0.6281,-13.3411,424.5000,432.0100,421.0600,430.5820,55.3163,16731200,0.0000,1.0000,58.1616
3785,2013-03-08,40.3424,434.7368,39.3671,-13.4519,-0.0886,-13.3633,429.8000,435.4300,428.6100,431.7200,55.4625,13981500,0.0000,1.0000,59.3409
3786,2013-03-11,39.0506,434.2438,45.2296,-12.4028,0.7684,-13.1712,429.7499,439.0100,425.1400,437.8700,56.2525,16937000,0.0000,1.0000,59.5555
3787,2013-03-12,37.8879,432.1898,38.8269,-12.1924,0.7830,-12.9754,435.6000,438.8800,427.5700,428.4300,55.0398,16639700,0.0000,1.0000,59.2415
3788,2013-03-13,37.2314,430.5678,38.7752,-11.8951,0.8643,-12.7594,428.4500,434.5000,425.3600,428.3500,55.0295,14483900,0.0000,1.0000,58.0781
3789,2013-03-14,36.5912,429.6778,43.1381,-11.1956,1.2511,-12.4466,432.8300,434.6400,430.4500,432.5000,55.5627,10852700,0.0000,1.0000,56.8679
3790,2013-03-15,33.0991,430.9968,53.1200,-9.6296,2.2536,-11.8832,437.9300,444.2300,437.2500,443.6600,56.9964,22998600,0.0000,1.0000,55.1015
3791,2013-03-18,32.2110,434.5638,61.2812,-7.3310,3.6418,-10.9728,441.4500,457.4600,441.2000,455.7200,58.5457,21649900,0.0000,1.0000,55.2148
3792,2013-03-19,31.9409,436.8984,60.0956,-5.5446,4.3425,-9.8871,459.5000,460.9700,448.5000,454.4900,58.3877,18813400,0.0000,1.0000,55.4972
3793,2013-03-20,31.6978,439.5402,57.6668,-4.2741,4.4904,-8.7645,457.4200,457.6300,449.5900,452.0800,58.0781,11023600,0.0000,1.0000,54.9486
3794,2013-03-21,31.5391,441.7550,58.1734,-3.1781,4.4691,-7.6472,450.2200,457.9800,450.1000,452.7300,58.1616,13687700,0.0000,1.0000,54.3679
3795,2013-03-22,32.0971,444.7740,64.7861,-1.5509,4.8771,-6.4280,454.5800,462.1000,453.1100,461.9100,59.3409,14110900,0.0000,1.0000,54.7546
3796,2013-03-25,33.7006,447.3450,65.8765,-0.1252,5.0423,-5.1674,464.6900,469.9500,461.7800,463.5800,59.5555,17897700,0.0000,1.0000,54.8535
3797,2013-03-26,34.6985,450.6156,62.7184,0.7984,4.7726,-3.9743,465.4400,465.8399,460.5300,461.1360,59.2415,10510500,0.0000,1.0000,55.9725
3798,2013-03-27,32.6155,452.9886,52.3799,0.7904,3.8117,-3.0213,456.4600,456.8000,450.7301,452.0800,58.0781,11829900,0.0000,1.0000,55.7978
3799,2013-03-28,29.9768,454.0046,43.9976,0.0237,2.4360,-2.4123,449.8200,451.8190,441.6200,442.6600,56.8679,15815700,0.0000,1.0000,55.2158
3800,2013-04-01,29.7590,452.5296,34.9314,-1.6741,0.5906,-2.2647,441.9000,443.6980,427.7400,428.9100,55.1015,13919000,0.0000,1.0000,53.9375
3801,2013-04-02,29.7369,449.9368,35.8732,-2.9149,-0.5202,-2.3947,427.6000,438.1400,426.4000,429.7920,55.2148,18911400,0.0000,1.0000,54.7585
3802,2013-04-03,29.7169,447.6868,38.3442,-3.6785,-1.0270,-2.6515,431.3700,437.2800,430.3100,431.9900,55.4972,12972000,0.0000,1.0000,51.7472
3803,2013-04-04,30.4102,445.2508,35.3998,-4.5754,-1.5391,-3.0363,433.7600,435.0000,425.2500,427.7200,54.9486,12801700,0.0000,1.0000,50.3661
3804,2013-04-05,31.7303,442.2978,32.4675,-5.5865,-2.0402,-3.5463,424.5000,424.9500,419.6800,423.2000,54.3679,13703400,0.0000,1.0000,50.1708
3805,2013-04-08,32.1582,438.7278,36.3676,-6.0750,-2.0229,-4.0520,424.8500,427.5000,422.4900,426.2100,54.7546,10743900,0.0000,1.0000,51.2166
3806,2013-04-09,32.2366,435.0678,37.3953,-6.3270,-1.8200,-4.5070,426.3600,428.5000,422.7500,426.9800,54.8535,10950500,0.0000,1.0000,52.1750
3807,2013-04-10,29.9597,432.5232,47.9587,-5.7575,-1.0004,-4.7571,428.1000,437.0600,426.0100,435.6900,55.9725,13426000,0.0000,1.0000,52.0891
3808,2013-04-11,27.6820,430.7482,46.5947,-5.3543,-0.4777,-4.8766,433.7200,437.9900,431.2000,434.3300,55.7978,11727300,0.0000,1.0000,52.4640
3809,2013-04-12,26.0960,429.4622,42.1573,-5.3386,-0.3697,-4.9690,434.1500,434.1500,429.0900,429.8000,55.2158,8521900,0.0000,1.0000,53.5977
3810,2013-04-15,26.4384,428.5562,34.2068,-6.0593,-0.8723,-5.1870,427.0000,427.8900,419.5500,419.8500,53.9375,11340000,0.0000,1.0000,55.2569
3811,2013-04-16,26.7466,428.2010,42.0106,-6.0451,-0.6865,-5.3587,421.5700,426.6100,420.5700,426.2400,54.7585,10920400,0.0000,1.0000,56.8833
3812,2013-04-17,29.6206,425.2820,28.3198,-7.8350,-1.9811,-5.8539,420.2700,420.6000,398.1100,402.8000,51.7472,33752000,0.0000,1.0000,56.4350
3813,2013-04-18,32.7963,421.7150,24.2866,-10.0056,-3.3213,-6.6843,404.9900,405.7900,389.7420,392.0500,50.3661,23796400,0.0000,1.0000,57.2353
3814,2013-04-19,35.9458,418.4480,23.7551,-11.7134,-4.0233,-7.6901,387.9700,399.6000,385.1000,390.5300,50.1708,21759800,0.0000,1.0000,57.8083
3815,2013-04-22,38.0437,415.6940,32.5398,-12.2686,-3.6628,-8.6058,392.6400,402.2000,391.2750,398.6700,51.2166,15354300,0.0000,1.0000,59.1868
3816,2013-04-23,38.2704,413.6090,39.6234,-11.9687,-2.6903,-9.2784,403.9900,408.3810,398.8100,406.1300,52.1750,23722800,0.0000,1.0000,58.9232
3817,2013-04-24,36.8521,410.5862,39.2137,-11.6506,-1.8978,-9.7528,393.5400,415.2500,392.5000,405.4620,52.0891,34630400,0.0000,1.0000,59.5889
3818,2013-04-25,35.5756,407.9912,42.1184,-11.0358,-1.0264,-10.0094,411.2250,413.9400,407.0000,408.3800,52.4640,13744200,0.0000,1.0000,59.0724
3819,2013-04-26,33.2951,406.7317,50.1267,-9.7244,0.2280,-9.9524,409.8100,418.7690,408.2500,417.2050,53.5977,27289200,0.0000,1.0000,58.5810
3820,2013-04-29,31.3674,407.7587,59.2864,-7.5559,1.9172,-9.4731,420.4500,433.6170,420.0000,430.1200,55.2569,22868800,0.0000,1.0000,58.8099
3821,2013-04-30,31.1059,409.4127,66.0730,-4.7609,3.7698,-8.5307,435.1000,445.2500,432.0700,442.7800,56.8833,24697800,0.0000,1.0000,57.4028
3822,2013-05-01,30.8706,413.0617,62.8634,-2.7952,4.5884,-7.3836,444.4600,444.9300,434.3900,439.2900,56.4350,18103900,0.0000,1.0000,55.4616
3823,2013-05-02,31.1034,418.4087,66.1271,-0.7263,5.3258,-6.0521,441.7800,448.5900,440.6300,445.5200,57.2353,15065300,0.0000,1.0000,56.2024
3824,2013-05-03,31.8527,424.3537,68.3402,1.2587,5.8486,-4.5900,451.3100,453.2300,449.1500,449.9800,57.8083,12903600,0.0000,1.0000,56.0320
3825,2013-05-06,33.4353,430.5577,73.0477,3.6555,6.5963,-2.9409,455.7100,462.2000,454.3100,460.7100,59.1868,17737200,0.0000,1.0000,57.2826
3826,2013-05-07,35.1790,435.8105,70.8105,5.3280,6.6151,-1.2871,464.9700,465.7500,453.7000,458.6580,58.9232,17276900,0.0000,1.0000,56.8597
3827,2013-05-08,36.7484,441.6483,73.1204,6.9910,6.6225,0.3685,459.0400,465.3700,455.8100,463.8400,59.5889,16878500,0.0000,1.0000,57.0787
3828,2013-05-09,38.0875,446.4873,65.2881,7.6502,5.8254,1.8249,459.8100,463.0000,455.5800,456.7700,59.0724,14231700,3.0500,1.0000,57.1804
3829,2013-05-10,37.6871,450.0638,61.3628,7.7764,4.7613,3.0152,457.9700,459.7100,450.4800,452.9700,58.5810,11959000,0.0000,1.0000,57.5697
3830,2013-05-13,37.3266,452.5258,62.5287,7.9279,3.9302,3.9977,451.5100,457.9000,451.5000,454.7400,58.8099,11319600,0.0000,1.0000,57.0897
3831,2013-05-14,34.3892,452.6338,51.8434,7.0883,2.4725,4.6158,453.8500,455.2000,442.1500,443.8600,57.4028,15968500,0.0000,1.0000,57.5438
3832,2013-05-15,33.5478,451.5898,41.0819,5.1523,0.4292,4.7231,439.1600,441.0000,422.3600,428.8500,55.4616,26486200,0.0000,1.0000,58.4012
3833,2013-05-16,33.2164,450.4956,45.8481,4.0338,-0.5515,4.5853,423.2400,437.8500,418.9000,434.5780,56.2024,21543000,0.0000,1.0000,58.1626
3834,2013-05-17,32.4006,448.8236,44.9191,3.0063,-1.2632,4.2695,439.0500,440.0900,431.0100,433.2600,56.0320,15282300,0.0000,1.0000,58.2900
3835,2013-05-20,30.4010,447.0456,52.7278,2.9384,-1.0648,4.0033,431.9100,445.8000,430.1000,442.9300,57.2826,16127800,0.0000,1.0000,58.1077
3836,2013-05-21,28.6014,445.1458,50.0612,2.5909,-1.1299,3.7208,438.1500,445.4800,434.2000,439.6600,56.8597,16286500,0.0000,1.0000,57.5645
3837,2013-05-22,26.3177,442.8972,51.4738,2.4243,-1.0372,3.4615,444.0500,448.3499,438.2200,441.3540,57.0787,15822800,0.0000,1.0000,56.7045
3838,2013-05-23,24.7585,441.4342,52.1712,2.3288,-0.9062,3.2349,435.9500,446.1600,435.7900,442.1400,57.1804,12607900,0.0000,1.0000,57.1378
3839,2013-05-24,23.3553,440.6522,54.9278,2.4675,-0.6139,3.0814,440.8500,445.6600,440.3600,445.1500,57.5697,9863100,0.0000,1.0000,56.7601
3840,2013-05-28,21.3560,439.3221,50.9085,2.2521,-0.6635,2.9156,449.9000,451.1100,440.8500,441.4390,57.0897,13790900,0.0000,1.0000,56.5932
3841,2013-05-29,19.2588,439.4311,54.4150,2.3377,-0.4623,2.8000,440.0000,447.5000,439.4000,444.9500,57.5438,11806300,0.0000,1.0000,55.8936
3842,2013-05-30,18.9286,441.7041,60.3564,2.9070,0.0856,2.8214,445.6500,454.5000,444.5100,451.5800,58.4012,12625700,0.0000,1.0000,56.3818
3843,2013-05-31,19.1606,443.2198,58.0182,3.1728,0.2811,2.8917,452.5000,457.1000,449.5000,449.7350,58.1626,13725100,0.0000,1.0000,55.6168
3844,2013-06-03,17.4432,444.9658,58.9613,3.4234,0.4254,2.9980,450.7300,452.3600,442.4800,450.7200,58.2900,13298300,0.0000,1.0000,55.8690
3845,2013-06-04,16.3824,445.6038,56.9274,3.4683,0.3762,3.0921,453.2200,454.4300,447.3900,449.3100,58.1077,10454600,0.0000,1.0000,55.8393
3846,2013-06-05,15.0117,446.1488,51.0939,3.1288,0.0294,3.0994,445.6500,450.7200,443.7100,445.1100,57.5645,10378200,0.0000,1.0000,54.7051
3847,2013-06-06,15.7842,445.8594,43.2898,2.2968,-0.6421,2.9389,445.4700,447.0000,434.0500,438.4600,56.7045,14890500,0.0000,1.0000,53.9082
3848,2013-06-07,16.7071,445.8265,47.7576,1.8860,-0.8423,2.7283,436.5000,443.2400,432.7700,441.8110,57.1378,14447700,0.0000,1.0000,53.4765
3849,2013-06-10,15.9137,445.2005,44.3719,1.3097,-1.1349,2.4446,444.7300,449.0790,436.8000,438.8900,56.7601,16076900,0.0000,1.0000,52.0591
3850,2013-06-11,15.9223,444.8166,42.8802,0.7403,-1.3634,2.1037,435.7400,442.7599,433.3200,437.6000,56.5932,10218300,0.0000,1.0000,52.0707
3851,2013-06-12,16.2997,443.5406,37.0727,-0.1458,-1.7996,1.6538,439.5000,441.2500,431.5000,432.1900,55.8936,9472400,0.0000,1.0000,51.4810
3852,2013-06-13,17.1917,441.9791,43.0525,-0.5372,-1.7528,1.2156,432.5000,437.1400,428.7500,435.9650,56.3818,10208300,0.0000,1.0000,50.9262
3853,2013-06-14,18.0461,440.0106,36.9410,-1.3096,-2.0202,0.7106,435.4000,436.2900,428.5000,430.0500,55.6168,9709500,0.0000,1.0000,51.2818
3854,2013-06-17,18.8151,438.1386,40.0578,-1.7443,-1.9639,0.2196,431.4400,435.7000,430.3615,432.0000,55.8690,9264800,0.0000,1.0000,52.9230
3855,2013-06-18,19.5453,436.3846,39.8000,-2.0833,-1.8423,-0.2410,431.5600,434.9000,430.2100,431.7700,55.8393,6965200,0.0000,1.0000,54.1218
3856,2013-06-19,21.7806,434.1736,31.2727,-3.0248,-2.2271,-0.7977,431.4000,431.6600,423.0000,423.0000,54.7051,11105000,0.0000,1.0000,54.4206
3857,2013-06-20,24.9829,432.0114,26.7914,-4.2195,-2.7374,-1.4821,419.3000,425.9800,415.1700,416.8380,53.9082,12761100,0.0000,1.0000,53.9834
3858,2013-06-21,28.6528,429.1803,24.6641,-5.3737,-3.1133,-2.2604,418.4900,420.0000,408.1001,413.5000,53.4765,17182800,0.0000,1.0000,53.6769
3859,2013-06-24,32.7687,425.5453,19.1242,-7.0911,-3.8645,-3.2266,407.4000,408.6600,398.0500,402.5400,52.0591,17169500,0.0000,1.0000,54.6210
3860,2013-06-25,36.4731,422.0483,19.2896,-8.3486,-4.0977,-4.2510,405.7000,407.7900,398.8300,402.6300,52.0707,11220100,0.0000,1.0000,54.4115
3861,2013-06-26,40.0374,418.6363,17.2980,-9.6025,-4.2812,-5.3213,403.9000,404.7900,395.6600,398.0700,51.4810,13133000,0.0000,1.0000,55.2596
3862,2013-06-27,43.3949,414.4178,15.6129,-10.8177,-4.3971,-6.4206,399.2500,401.3900,393.5400,393.7800,50.9262,12044500,0.0000,1.0000,55.1590
3863,2013-06-28,46.7231,411.0658,21.0881,-11.4271,-4.0052,-7.4219,391.3600,400.2700,388.8700,396.5300,51.2818,20661300,0.0000,1.0000,55.2793
3864,2013-07-01,45.3197,408.7878,40.7865,-10.7620,-2.6721,-8.0899,402.6900,412.2700,401.2200,409.2200,52.9230,13966200,0.0000,1.0000,55.6356
3865,2013-07-02,41.7018,407.4598,50.7625,-9.3788,-1.0311,-8.3477,409.9600,421.6300,409.4700,418.4900,54.1218,16780900,0.0000,1.0000,55.6505
3866,2013-07-03,38.1438,407.2398,52.9570,-8.0039,0.2750,-8.2789,420.8600,422.9800,417.4500,420.8000,54.4206,8604600,0.0000,1.0000,55.8377
3867,2013-07-05,35.3699,407.2980,49.3790,-7.1052,0.9390,-8.0442,420.3900,423.2900,415.3500,417.4200,53.9834,9786600,0.0000,1.0000,54.9573
3868,2013-07-08,33.7862,407.4530,46.9098,-6.5091,1.2281,-7.7371,420.1100,421.0000,410.6500,415.0500,53.6769,10647800,0.0000,1.0000,55.1331
3869,2013-07-09,31.6820,409.4340,54.6679,-5.3856,1.8813,-7.2668,413.6000,423.5000,410.3800,422.3500,54.6210,12592300,0.0000,1.0000,54.1865
3870,2013-07-10,29.4300,411.2440,52.7666,-4.5732,2.1549,-6.7281,419.6000,424.8000,418.2500,420.7300,54.4115,10050200,0.0000,1.0000,56.9696
3871,2013-07-11,26.5059,414.1658,59.1560,-3.3614,2.6933,-6.0548,422.9500,428.2500,421.1701,427.2880,55.2596,11653300,0.0000,1.0000,56.7096
3872,2013-07-12,24.2810,417.4388,58.1197,-2.4358,2.8952,-5.3310,427.6500,429.7900,423.4100,426.5100,55.1590,9984400,0.0000,1.0000,57.0317
3873,2013-07-15,22.7268,420.5298,59.0720,-1.6087,2.9778,-4.5865,425.0100,431.4600,424.8000,427.4400,55.2793,8639900,0.0000,1.0000,57.9111
3874,2013-07-16,21.1187,422.6273,61.9220,-0.7225,3.0912,-3.8137,426.5200,430.7100,424.1700,430.1950,55.6356,7733500,0.0000,1.0000,58.6263
3875,2013-07-17,20.1265,423.8093,62.0446,-0.0108,3.0423,-3.0531,429.7000,432.2200,428.2200,430.3100,55.6505,7106800,0.0000,1.0000,58.5241
3876,2013-07-18,20.0044,424.9051,63.6804,0.6624,2.9724,-2.3100,433.3800,434.8700,430.6100,431.7580,55.8377,7817100,0.0000,1.0000,59.0603
3877,2013-07-19,18.3199,425.6581,51.9779,0.6392,2.3594,-1.7202,433.1000,433.9800,424.3500,424.9500,54.9573,9597200,0.0000,1.0000,59.8186
3878,2013-07-22,16.8037,426.7841,53.8599,0.7223,1.9540,-1.2317,429.4600,429.7500,425.4680,426.3100,55.1331,7421300,0.0000,1.0000,60.7123
3879,2013-07-23,17.3594,426.4481,43.6332,0.1952,1.1415,-0.9463,426.0000,426.9600,418.7100,418.9900,54.1865,13192700,0.0000,1.0000,60.1691
3880,2013-07-24,17.8532,428.4261,65.2108,1.4967,1.9544,-0.4577,438.9300,444.5900,435.2600,440.5100,56.9696,21140600,0.0000,1.0000,60.1342
3881,2013-07-25,18.2976,429.5473,62.7191,2.3390,2.2373,0.1016,440.7000,441.4000,435.8100,438.5000,56.7096,8196200,0.0000,1.0000,60.0152
3882,2013-07-26,18.2548,430.9953,64.5819,3.1709,2.4554,0.7155,435.3000,441.0400,434.3400,440.9900,57.0317,7148300,0.0000,1.0000,59.1612
3883,2013-07-29,19.8322,433.0303,69.2448,4.3289,2.8908,1.4382,440.8000,449.9900,440.2000,447.7900,57.9111,8859200,0.0000,1.0000,60.8419
3884,2013-07-30,22.2339,435.3428,72.5145,5.6281,3.3519,2.2761,449.9600,457.1500,449.2300,453.3200,58.6263,11050800,0.0000,1.0000,63.7332
3885,2013-07-31,24.4204,437.5648,71.3111,6.5188,3.3941,3.1247,454.9900,457.3425,449.4300,452.5300,58.5241,11534200,0.0000,1.0000,64.8957
3886,2013-08-01,26.3881,440.0566,73.8424,7.4730,3.4787,3.9943,455.7527,456.8000,453.2600,456.6760,59.0603,7366100,0.0000,1.0000,64.8189
3887,2013-08-02,28.9786,443.8156,77.0277,8.6033,3.6872,4.9161,458.0100,462.8500,456.6600,462.5400,59.8186,9813700,0.0000,1.0000,65.3943
3888,2013-08-05,32.1398,448.1296,80.1867,9.9420,4.0207,5.9213,464.6900,470.6700,462.1500,469.4500,60.7123,11387700,0.0000,1.0000,66.0986
3889,2013-08-06,35.1002,452.7556,73.3726,10.5426,3.6970,6.8456,468.0200,471.8900,462.1700,465.2500,60.1691,11959200,0.0000,1.0000,65.2303
3890,2013-08-07,37.5939,455.2026,72.9299,10.8714,3.2206,7.6507,463.8000,467.0000,461.7700,464.9800,60.1342,10673500,0.0000,1.0000,65.3982
3891,2013-08-08,38.2272,457.4536,66.3863,10.6884,2.4301,8.2583,463.8550,464.1000,457.9500,461.0100,60.0152,9134900,3.0500,1.0000,65.4764
3892,2013-08-09,37.1876,458.7996,56.9971,9.8999,1.3133,8.5866,458.6400,460.4600,453.6500,454.4500,59.1612,9530900,0.0000,1.0000,65.2238
3893,2013-08-12,37.6331,460.7566,67.1549,10.1992,1.2901,8.9091,456.8600,468.6500,456.6300,467.3600,60.8419,13015500,0.0000,1.0000,65.4777
3894,2013-08-13,40.3863,464.3816,77.3721,12.0892,2.5441,9.5451,470.9400,494.6600,468.0500,489.5700,63.7332,31497900,0.0000,1.0000,63.6056
3895,2013-08-14,43.3580,468.9786,80.1330,14.1446,3.6796,10.4650,497.8800,504.2500,493.4000,498.5000,64.8957,27013300,0.0000,1.0000,63.9058
3896,2013-08-15,44.9065,473.1020,79.4216,15.5467,4.0653,11.4814,496.4200,502.3990,489.0833,497.9100,64.8189,17510500,0.0000,1.0000,64.0105
3897,2013-08-16,46.3378,477.0810,80.8376,16.8206,4.2714,12.5492,500.1500,502.9400,498.8600,502.3300,65.3943,12939500,0.0000,1.0000,63.4268
3898,2013-08-19,48.3129,480.9100,82.4774,18.0585,4.4075,13.6511,504.3400,513.7400,504.0000,507.7400,66.0986,18232800,0.0000,1.0000,63.6043
3899,2013-08-20,49.2229,484.4920,73.8234,18.2906,3.7116,14.5790,509.7100,510.5700,500.8200,501.0700,65.2303,12810300,0.0000,1.0000,64.9206
3900,2013-08-21,50.0420,488.2300,74.4006,18.3668,3.0303,15.3365,503.5900,507.1500,501.2000,502.3600,65.3982,11995700,0.0000,1.0000,64.4753
3901,2013-08-22,49.8764,492.4250,74.6890,18.2651,2.3429,15.9223,504.9800,505.5900,498.2000,502.9600,65.4764,8721700,0.0000,1.0000,64.8593
3902,2013-08-23,49.7274,497.0820,71.7833,17.8225,1.5202,16.3023,503.2700,503.3500,499.3500,501.0200,65.2238,7954700,0.0000,1.0000,65.8942
3903,2013-08-26,50.3115,500.6430,72.9583,17.4282,0.9007,16.5275,500.7500,510.2000,500.5000,502.9700,65.4777,11820200,0.0000,1.0000,64.3932
3904,2013-08-27,47.0611,500.5450,54.3982,15.7736,-0.6031,16.3767,498.0000,502.5100,486.3000,488.5900,63.6056,15149600,0.0000,1.0000,60.8874
3905,2013-08-28,44.0690,499.7846,56.3756,14.4814,-1.5163,15.9976,486.0000,495.8000,486.0000,490.8960,63.9058,10986000,0.0000,1.0000,61.5357
3906,2013-08-29,41.4960,499.1636,57.0963,13.3681,-2.1036,15.4717,491.6500,496.5000,491.1300,491.7000,64.0105,8559200,0.0000,1.0000,60.5216
3907,2013-08-30,38.0424,497.6522,51.7938,11.9858,-2.7887,14.7745,492.0000,492.9500,486.5000,487.2160,63.4268,9724900,0.0000,1.0000,58.5975
3908,2013-09-03,36.3302,495.7362,53.2609,10.8750,-3.1196,13.9946,493.1000,500.6000,487.3500,488.5800,63.6043,11854600,0.0000,1.0000,59.2745
3909,2013-09-04,35.0621,495.4983,62.6285,10.6874,-2.6458,13.3332,499.5600,502.2400,496.2800,498.6910,64.9206,12322600,0.0000,1.0000,60.4930
3910,2013-09-05,33.2020,494.7893,58.2403,10.1457,-2.5500,12.6957,500.2500,500.6800,493.6400,495.2700,64.4753,8441700,0.0000,1.0000,61.4850
3911,2013-09-06,30.5635,494.3153,60.8674,9.8411,-2.2837,12.1248,498.4400,499.3800,489.9500,498.2200,64.8593,12840200,0.0000,1.0000,60.8484
