,ADX,SMA,RSI,MACD,MACD_Hist,MACD_Signal,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
257,35.3440,36.8320,31.1704,-1.0569,-0.3445,-0.7123,34.8100,34.8100,33.6300,33.7500,1.0682,4355600,0.0000,1.0000
258,36.1653,36.4640,36.8222,-1.1516,-0.3514,-0.8002,34.1300,35.3100,33.7500,34.6300,1.0961,6098700,0.0000,1.0000
259,37.0765,36.1830,35.2157,-1.2478,-0.3581,-0.8897,34.7500,35.1300,33.5000,34.1900,1.0821,2619200,0.0000,1.0000
260,38.6171,35.9270,32.5279,-1.3688,-0.3833,-0.9856,34.5000,34.5000,32.3800,33.4400,1.0584,3279200,0.0000,1.0000
261,40.0037,35.5270,31.6337,-1.4680,-0.3859,-1.0820,34.3100,34.3100,32.3800,33.1900,1.0505,4178900,0.0000,1.0000
262,40.4545,35.1210,40.3120,-1.4340,-0.2816,-1.1524,33.2500,34.6900,33.1900,34.3800,1.0881,4916700,0.0000,1.0000
263,40.8603,34.6900,39.1519,-1.4110,-0.2068,-1.2041,34.3100,34.3800,33.5000,34.1300,1.0802,2854400,0.0000,1.0000
264,42.0719,34.2020,32.6047,-1.5021,-0.2384,-1.2637,34.1900,34.1900,32.4400,32.5600,1.0305,4877500,0.0000,1.0000
265,43.4716,33.7270,31.2368,-1.5859,-0.2577,-1.3282,32.2500,33.8800,32.0000,32.1900,1.0188,4229100,0.0000,1.0000
266,44.7312,33.5650,38.9305,-1.5537,-0.1804,-1.3733,32.3100,33.5000,32.3100,33.1900,1.0505,2423200,0.0000,1.0000
267,42.4827,33.5960,44.8909,-1.4413,-0.0545,-1.3869,33.3100,35.0000,33.2500,34.0600,1.0780,3144300,0.0000,1.0000
268,39.4508,33.6830,53.2774,-1.2220,0.1319,-1.3539,35.0000,35.5600,34.9400,35.5000,1.1236,3569900,0.0000,1.0000
269,37.9574,33.6700,45.5717,-1.1512,0.1622,-1.3134,35.9400,36.0600,33.9400,34.0600,1.0780,3270700,0.0000,1.0000
270,36.6133,33.8760,53.1075,-0.9676,0.2766,-1.2442,34.3800,35.6300,34.2500,35.5000,1.1236,2027500,0.0000,1.0000
271,36.8541,33.9070,43.7580,-0.9724,0.2175,-1.1898,35.9400,36.0000,32.8800,33.5000,1.0603,4790200,0.0000,1.0000
272,37.0708,33.9750,51.2032,-0.8405,0.2794,-1.1200,34.0000,35.1900,32.9400,35.0600,1.1097,5300100,0.0000,1.0000
273,37.4601,33.8620,42.8755,-0.8920,0.1824,-1.0744,34.4400,34.4400,32.7500,33.0000,1.0445,3710300,0.0000,1.0000
274,38.0731,33.9750,46.1359,-0.8671,0.1658,-1.0329,33.2500,33.7500,32.5000,33.6900,1.0663,3572800,0.0000,1.0000
275,36.0022,34.1370,46.7235,-0.8282,0.1638,-0.9920,34.3800,34.8800,33.3800,33.8100,1.0701,3571100,0.0000,1.0000
276,34.6662,34.1430,44.2221,-0.8329,0.1273,-0.9602,33.7500,33.8100,33.0000,33.2500,1.0524,2266400,0.0000,1.0000
277,31.7980,34.2750,54.5134,-0.6572,0.2424,-0.8996,33.5000,35.4400,33.4400,35.3800,1.1198,5079200,0.0000,1.0000
278,30.4399,34.3130,56.6019,-0.4722,0.3419,-0.8141,35.0000,36.3800,35.0000,35.8800,1.1356,4951100,0.0000,1.0000
279,30.0633,34.5010,56.8659,-0.3170,0.3977,-0.7147,36.3800,37.1300,35.8800,35.9400,1.1375,3771000,0.0000,1.0000
280,29.4770,34.5570,57.4414,-0.1823,0.4259,-0.6082,36.0600,36.6900,35.7500,36.0600,1.1413,2339800,0.0000,1.0000
281,30.2054,34.9130,62.1205,0.0051,0.4907,-0.4855,36.0000,37.8800,36.0000,37.0600,1.1730,4115500,0.0000,1.0000
282,31.2555,35.2070,66.0223,0.2269,0.5699,-0.3431,36.8100,38.3100,36.8100,38.0000,1.2027,5612400,0.0000,1.0000
283,31.2885,35.6200,59.6986,0.3286,0.5374,-0.2087,38.0600,38.2500,36.3800,37.1300,1.1752,3676900,0.0000,1.0000
284,30.5308,35.9390,57.9271,0.3847,0.4747,-0.0900,36.8800,37.0600,36.0000,36.8800,1.1673,2646500,0.0000,1.0000
285,30.0943,36.2330,56.9507,0.4138,0.4031,0.0107,36.2500,37.2500,35.9400,36.7500,1.1631,2397700,0.0000,1.0000
286,27.6037,36.5330,53.1240,0.3920,0.3051,0.0870,35.0000,36.8800,34.8800,36.2500,1.1473,3534100,0.0000,1.0000
287,24.9779,36.4580,42.7765,0.2413,0.1234,0.1178,36.3100,36.8100,34.5000,34.6300,1.0961,3682000,0.0000,1.0000
288,22.7857,36.4230,48.9183,0.1922,0.0595,0.1327,35.2500,37.0600,35.0000,35.5300,1.1245,6080600,0.0000,1.0000
289,21.4129,36.4040,50.3652,0.1691,0.0291,0.1400,35.3800,36.1900,34.3100,35.7500,1.1315,15486400,0.0000,1.0000
290,20.1774,36.3420,48.2265,0.1244,-0.0125,0.1369,35.8800,36.0600,35.2500,35.4400,1.1217,4484100,0.0000,1.0000
291,21.5121,36.0240,38.9728,-0.0365,-0.1387,0.1022,35.6900,36.0000,33.5000,33.8800,1.0723,8230500,0.0000,1.0000
292,22.7133,35.6300,40.4381,-0.1478,-0.2000,0.0522,33.8800,34.7500,33.5000,34.0600,1.0780,4677300,0.0000,1.0000
293,23.7944,35.3550,43.1349,-0.2078,-0.2080,0.0002,34.0000,34.3800,33.5000,34.3800,1.0881,3137500,0.0000,1.0000
294,22.3593,35.3050,56.7379,-0.0929,-0.0745,-0.0184,35.0600,36.6300,35.0600,36.3800,1.1514,6608700,0.0000,1.0000
295,23.8632,35.5490,68.5010,0.2224,0.1926,0.0297,36.2500,39.4400,36.2500,39.1900,1.2404,9346800,0.0000,1.0000
296,26.3494,36.0180,73.4890,0.6064,0.4613,0.1451,39.5000,41.2500,39.2500,40.9400,1.2958,8285100,0.0000,1.0000
297,30.3111,37.1300,82.1307,1.2841,0.9112,0.3729,43.0000,45.8100,43.0000,45.7500,1.4480,18804000,0.0000,1.0000
298,33.8765,37.9830,72.8591,1.6656,1.0342,0.6314,44.6300,45.6900,43.6300,44.0600,1.3945,8526700,0.0000,1.0000
299,34.6933,38.7080,67.5450,1.8610,0.9836,0.8773,43.2500,44.3800,41.7800,43.0000,1.3610,7047400,0.0000,1.0000
300,36.5429,39.7640,73.6001,2.2322,1.0838,1.1483,44.0000,47.1300,44.0000,46.0000,1.4559,13145800,0.0000,1.0000
301,39.0609,41.3320,78.8121,2.7815,1.3066,1.4749,46.0600,50.0000,45.7500,49.5600,1.5686,13128900,0.0000,1.0000
302,41.3271,42.5760,66.3093,2.9361,1.1689,1.7672,48.2500,48.6300,46.1900,46.5000,1.4717,7243200,0.0000,1.0000
303,41.6038,43.8380,67.2525,3.0637,1.0372,2.0265,46.3100,47.0000,44.6300,47.0000,1.4876,5172300,0.0000,1.0000
304,41.1808,44.6500,58.2005,2.9293,0.7222,2.2070,46.5600,46.8800,44.0000,44.5000,1.4084,3867400,0.0000,1.0000
305,39.5195,45.3190,61.3880,2.9007,0.5549,2.3458,44.6300,45.8800,42.7500,45.8800,1.4521,3881400,0.0000,1.0000
306,38.6334,45.7500,59.1019,2.7949,0.3593,2.4356,46.7500,46.9400,44.6300,45.2500,1.4322,3508900,0.0000,1.0000
307,36.7509,45.6500,57.2227,2.6404,0.1638,2.4766,44.8800,46.1900,43.5600,44.7500,1.4164,4094600,0.0000,1.0000
308,35.2655,45.8940,61.9301,2.6288,0.1218,2.5070,44.8800,46.5000,44.1300,46.5000,1.4717,3527900,0.0000,1.0000
309,34.1482,46.2130,60.6171,2.5650,0.0464,2.5186,46.4400,46.8100,45.5000,46.1900,1.4619,2638600,0.0000,1.0000
310,31.8840,46.0510,53.2881,2.3414,-0.1417,2.4832,45.1300,45.8100,44.3800,44.3800,1.4046,2023500,0.0000,1.0000
311,28.9044,45.5330,53.2881,2.1396,-0.2749,2.4145,43.7500,44.6900,43.0000,44.3800,1.4046,1881800,0.0000,1.0000
312,26.9684,45.4080,56.4152,2.0265,-0.3104,2.3369,44.8100,46.0000,44.3800,45.2500,1.4322,3735500,0.0000,1.0000
313,24.3674,45.2270,56.1273,1.9100,-0.3415,2.2515,45.5000,45.7500,43.5000,45.1900,1.4303,2663200,0.0000,1.0000
314,22.7440,45.0270,44.7501,1.5823,-0.5353,2.1176,45.4400,45.7500,42.5000,42.5000,1.3451,3729600,0.0000,1.0000
315,21.2829,44.8330,50.6947,1.4225,-0.5561,1.9786,43.0000,44.3100,42.5600,43.9400,1.3907,4135600,0.0000,1.0000
316,20.6136,44.5020,43.4759,1.1215,-0.6857,1.8072,43.6300,44.3100,41.8800,41.9400,1.3274,2329700,0.0000,1.0000
317,20.8435,44.1770,42.0135,0.8378,-0.7755,1.6133,41.5600,42.4400,40.9400,41.5000,1.3135,3272400,0.0000,1.0000
318,18.8056,43.9330,52.3707,0.8102,-0.6425,1.4527,41.7500,44.3800,41.2500,44.0600,1.3945,3906700,0.0000,1.0000
319,16.9716,43.6640,50.1917,0.7346,-0.5744,1.3091,43.1900,43.7500,42.6900,43.5000,1.3768,3006800,0.0000,1.0000
320,15.8418,43.6320,52.3926,0.7117,-0.4779,1.1896,43.3100,44.3100,43.1300,44.0600,1.3945,1795800,0.0000,1.0000
321,15.8451,43.6750,55.3298,0.7455,-0.3552,1.1008,45.0000,45.3100,44.3800,44.8100,1.4183,4116300,0.0000,1.0000
322,17.8679,43.8060,61.4898,0.9031,-0.1581,1.0612,44.5000,47.9400,44.0000,46.5600,1.4736,4652300,0.0000,1.0000
323,19.7272,44.0310,64.2447,1.0865,0.0202,1.0663,46.8800,48.0000,46.8100,47.4400,1.5015,4361700,0.0000,1.0000
324,21.5330,44.5940,66.3423,1.2728,0.1652,1.1076,47.6300,48.1900,47.2500,48.1300,1.5233,3291800,0.0000,1.0000
325,23.7173,45.0940,68.7348,1.4689,0.2890,1.1799,48.1300,49.0000,47.5000,48.9400,1.5490,3734700,0.0000,1.0000
326,25.6831,45.6690,61.2673,1.5061,0.2610,1.2451,48.7500,48.8100,47.5600,47.6900,1.5094,2800500,0.0000,1.0000
327,27.2205,46.3630,63.8832,1.5779,0.2662,1.3117,47.4400,48.5000,47.4400,48.4400,1.5331,3158800,0.0000,1.0000
328,28.3349,46.7700,61.9613,1.5914,0.2238,1.3676,47.8800,48.2500,47.3100,48.1300,1.5233,2830800,0.0000,1.0000
329,27.2975,47.0640,52.4107,1.4491,0.0652,1.3839,48.1300,48.5000,46.2500,46.4400,1.4698,1652200,0.0000,1.0000
330,24.6232,47.2020,47.5881,1.2413,-0.1141,1.3554,46.5000,46.6300,45.1300,45.4400,1.4382,1402500,0.0000,1.0000
331,22.3880,47.3270,50.7123,1.1138,-0.1933,1.3071,45.1900,46.7500,45.1300,46.0600,1.4578,1164200,0.0000,1.0000
332,22.0685,47.4650,58.9556,1.1511,-0.1247,1.2759,46.3800,48.0600,46.3800,47.9400,1.5173,2009100,0.0000,1.0000
333,20.7715,47.3590,51.0792,1.0429,-0.1864,1.2293,47.6300,48.0000,45.7500,46.3800,1.4679,2003600,0.0000,1.0000
334,18.7621,47.2590,54.3379,1.0060,-0.1786,1.1846,45.3800,47.2500,45.1900,47.1300,1.4917,1857700,0.0000,1.0000
335,16.9537,47.0150,51.1574,0.9154,-0.2154,1.1308,47.0000,47.2500,46.0000,46.5000,1.4717,1206700,0.0000,1.0000
336,16.1513,46.7840,45.8555,0.7446,-0.3089,1.0535,46.3100,46.9400,45.3800,45.3800,1.4363,1348900,0.0000,1.0000
337,17.5910,46.3090,39.0673,0.4675,-0.4688,0.9363,45.0600,45.0900,43.5600,43.6900,1.3828,4745500,0.0000,1.0000
338,19.9949,45.7270,34.4414,0.1350,-0.6411,0.7761,43.6300,43.6300,42.2500,42.3100,1.3391,3869300,0.0000,1.0000
339,22.3047,45.3020,34.0518,-0.1366,-0.7302,0.5935,42.5000,42.6900,42.0600,42.1900,1.3353,2626200,0.0000,1.0000
340,23.8777,45.0140,36.5120,-0.3184,-0.7295,0.4111,42.4400,42.9400,42.3800,42.5600,1.3470,2479400,0.0000,1.0000
341,21.7119,44.9460,51.7538,-0.2322,-0.5147,0.2825,42.7200,45.5600,42.6300,45.3800,1.4363,3396300,0.0000,1.0000
342,21.1882,44.7830,55.6549,-0.0878,-0.2962,0.2084,45.6900,46.9400,44.9400,46.3100,1.4657,3064900,0.0000,1.0000
343,20.7168,44.6760,50.7521,-0.0535,-0.2095,0.1560,46.3100,46.5600,45.2500,45.3100,1.4341,1332300,0.0000,1.0000
344,20.6273,44.5940,55.1428,0.0538,-0.0818,0.1356,45.5300,46.8800,45.1900,46.3100,1.4657,1104300,0.0000,1.0000
345,21.3042,44.6820,59.4418,0.2226,0.0696,0.1530,45.9400,47.6300,45.8100,47.3800,1.4996,4051900,0.0000,1.0000
346,24.1202,45.1320,67.5222,0.5517,0.3190,0.2327,47.3800,50.7500,47.0000,49.8800,1.5787,9813900,0.0000,1.0000
347,28.2623,46.2130,76.9512,1.1719,0.7513,0.4206,51.1300,55.0600,50.8800,54.5000,1.7249,14509300,0.0000,1.0000
348,32.1440,47.5450,78.6367,1.7345,1.0512,0.6834,54.5000,55.6300,53.0000,55.6300,1.7607,5434800,0.0000,1.0000
349,35.6376,48.7760,72.7273,2.0654,1.1057,0.9598,55.5000,55.6300,54.1900,54.5000,1.7249,2713500,0.0000,1.0000
350,36.9028,49.8890,68.6202,2.2365,1.0214,1.2151,53.5000,54.1900,52.8800,53.6900,1.6993,2529100,0.0000,1.0000
351,39.0178,50.9450,73.2778,2.5246,1.0476,1.4770,54.5000,56.6300,54.5000,55.9400,1.7705,5576400,0.0000,1.0000
352,37.5195,51.6390,61.2092,2.5069,0.8239,1.6830,55.8800,55.9400,51.3100,53.2500,1.6854,15105400,0.0000,1.0000
353,36.1710,52.4140,60.4281,2.4494,0.6131,1.8363,53.6300,54.5000,53.0000,53.0600,1.6794,3674100,0.0000,1.0000
354,35.7047,53.2270,64.1227,2.4864,0.5201,1.9663,53.9400,55.8100,52.3100,54.4400,1.7230,5011600,0.0000,1.0000
355,35.2851,53.7770,57.3923,2.3627,0.3171,2.0456,54.5600,55.5000,52.7500,52.8800,1.6737,3947100,0.0000,1.0000
356,34.9074,54.1950,60.8463,2.3330,0.2299,2.1031,54.0600,55.4400,52.8800,54.0600,1.7110,6412200,0.0000,1.0000
357,32.5588,53.9830,53.9304,2.1491,0.0368,2.1123,53.6300,53.8800,51.1300,52.3800,1.6578,3631500,0.0000,1.0000
358,30.4450,53.7510,56.9407,2.0547,-0.0461,2.1007,52.8100,53.7500,52.6900,53.3100,1.6873,2045100,0.0000,1.0000
359,28.0769,53.3950,48.0504,1.7682,-0.2660,2.0342,52.8800,53.0000,50.8800,50.9400,1.6123,3135600,0.0000,1.0000
360,25.5117,53.3950,56.7554,1.7431,-0.2329,1.9760,52.6300,53.9400,52.5000,53.6900,1.6993,3534900,0.0000,1.0000
361,24.4499,53.2390,58.6854,1.7585,-0.1740,1.9325,53.8800,55.3800,53.0000,54.3800,1.7211,2936700,0.0000,1.0000
362,23.4943,53.3020,56.6497,1.7107,-0.1775,1.8881,53.3800,55.2500,53.1300,53.8800,1.7053,2459600,0.0000,1.0000
363,23.3826,53.5650,61.9575,1.7981,-0.0720,1.8701,54.5000,56.1300,54.5000,55.6900,1.7626,3420900,0.0000,1.0000
364,24.6166,53.6960,62.1283,1.8509,-0.0154,1.8663,55.6300,58.0000,55.5000,55.7500,1.7645,3236100,0.0000,1.0000
365,23.5504,53.9330,59.6487,1.8313,-0.0280,1.8593,56.7500,57.4400,53.6300,55.2500,1.7487,3289100,0.0000,1.0000
366,22.1925,53.9080,52.8936,1.6802,-0.1433,1.8235,55.1900,55.8800,53.2500,53.8100,1.7031,3316300,0.0000,1.0000
367,20.1054,54.1450,56.4692,1.6176,-0.1647,1.7823,53.5000,54.8800,52.1300,54.7500,1.7329,2879800,0.0000,1.0000
368,18.3880,54.2270,53.4935,1.5007,-0.2253,1.7260,54.0600,55.3100,53.5000,54.1300,1.7132,3888900,0.0000,1.0000
369,16.8423,54.5770,54.8163,1.4167,-0.2474,1.6641,54.3400,55.1900,54.2500,54.4400,1.7230,2082900,0.0000,1.0000
370,16.3143,54.7460,58.7676,1.4098,-0.2035,1.6133,54.0000,56.0000,53.6300,55.3800,1.7528,3716300,0.0000,1.0000
371,18.6148,55.2770,71.4757,1.7321,0.0951,1.6370,56.0000,59.7500,55.9400,59.6900,1.8892,7592300,0.0000,1.0000
372,21.4841,55.8890,72.1614,1.9896,0.2821,1.7075,59.0600,61.3800,58.6300,60.0000,1.8990,5947400,0.0000,1.0000
373,24.3441,56.3260,72.3046,2.1735,0.3728,1.8007,60.6300,62.0000,59.8800,60.0600,1.9009,2664600,0.0000,1.0000
374,26.3981,56.8010,73.4186,2.3279,0.4217,1.9062,59.8100,60.6900,59.5000,60.5000,1.9148,2472600,0.0000,1.0000
375,27.4689,57.3070,72.0285,2.4072,0.4008,2.0064,60.3100,60.3800,58.9400,60.3100,1.9088,2865500,0.0000,1.0000
376,29.3582,57.9390,70.6211,2.4275,0.3369,2.0906,60.0600,62.0000,59.6300,60.1300,1.9031,4183700,0.0000,1.0000
377,29.6320,58.3390,60.5436,2.3056,0.1720,2.1336,59.8100,60.5000,58.5600,58.7500,1.8595,4910900,0.0000,1.0000
378,29.4015,58.8450,62.4423,2.2190,0.0683,2.1507,59.2500,59.3800,58.1900,59.1900,1.8734,2928100,0.0000,1.0000
379,30.4889,59.4760,68.4274,2.2503,0.0797,2.1706,59.3800,61.3800,59.3100,60.7500,1.9228,3174700,0.0000,1.0000
380,31.4676,59.9760,65.6695,2.2197,0.0392,2.1804,60.3800,60.7500,59.9400,60.3800,1.9110,4484500,0.0000,1.0000
381,32.8036,60.1450,69.3760,2.2501,0.0558,2.1944,60.6900,61.5000,60.1300,61.3800,1.9427,2635400,0.0000,1.0000
382,34.8634,60.3580,71.9038,2.3082,0.0911,2.2171,61.1300,63.1300,61.1300,62.1300,1.9664,3611500,0.0000,1.0000
383,37.4878,60.8270,78.7213,2.5364,0.2554,2.2810,62.7500,65.0000,62.6900,64.7500,2.0494,3989600,0.0000,1.0000
384,38.8269,60.9830,61.6545,2.4716,0.1525,2.3191,65.0000,65.0000,62.0000,62.0600,1.9642,3005300,0.0000,1.0000
385,40.4333,61.4770,70.1746,2.6472,0.2625,2.3847,62.5900,65.8700,62.0600,65.2500,2.0652,5665600,0.0000,1.0000
386,42.9378,62.3260,76.3442,3.0235,0.5110,2.5125,67.0000,68.8100,66.0000,68.6200,2.1718,7041300,0.0000,1.0000
387,45.8449,63.5070,79.1085,3.4386,0.7409,2.6977,67.6200,71.4400,66.8700,70.5600,2.2332,7992400,0.0000,1.0000
388,49.1146,64.9380,82.5433,3.9591,1.0091,2.9500,71.9400,75.2500,70.5000,73.5000,2.3263,14600600,0.0000,1.0000
389,52.3894,66.5000,85.1852,4.5508,1.2806,3.2701,73.7500,77.9400,73.5000,76.3700,2.4171,8792800,0.0000,1.0000
390,55.3368,67.9120,76.7735,4.8133,1.2345,3.5788,76.1900,77.6900,74.5000,74.5000,2.3579,6805400,0.0000,1.0000
391,57.2104,69.3300,78.1334,5.0487,1.1759,3.8728,75.5000,75.9400,73.8700,75.5600,2.3915,4768600,0.0000,1.0000
392,59.1994,70.8610,80.3955,5.3255,1.1622,4.1633,76.0000,77.6900,74.6900,77.4400,2.4510,4096100,0.0000,1.0000
393,60.9896,71.8860,69.9589,5.2871,0.8990,4.3881,77.0600,77.0600,74.8100,75.0000,2.3738,2250000,0.0000,1.0000
394,62.8435,73.4610,74.2382,5.4209,0.8263,4.5946,74.7200,78.5000,74.6900,77.8100,2.4627,3466900,0.0000,1.0000
395,64.6109,74.4730,65.2681,5.2693,0.5398,4.7296,78.8700,79.1200,75.2500,75.3700,2.3855,3210500,0.0000,1.0000
396,64.2760,75.2920,67.8179,5.2054,0.3806,4.8247,76.0600,78.0600,73.8700,76.8100,2.4311,3945400,0.0000,1.0000
397,63.9747,75.9300,68.0532,5.1063,0.2253,4.8811,77.3100,77.7500,76.2500,76.9400,2.4352,2475700,0.0000,1.0000
398,64.4179,76.4860,71.7899,5.1397,0.2069,4.9328,77.0000,80.1200,76.8700,79.0600,2.5023,4077400,0.0000,1.0000
399,57.9973,75.7740,44.8297,4.3246,-0.4865,4.8112,73.1900,73.2500,69.0000,69.2500,2.1918,29978200,0.0000,1.0000
400,52.2187,75.3550,47.2099,3.7214,-0.8718,4.5932,69.7500,71.6200,69.0200,70.3100,2.2253,10028300,0.0000,1.0000
401,49.7478,74.1300,35.8586,2.6479,-1.5562,4.2041,71.1200,71.2500,63.0000,63.3100,2.0038,10212100,0.0000,1.0000
402,47.5240,72.8800,39.6151,1.9067,-1.8379,3.7446,63.3800,67.0200,63.0000,64.9400,2.0554,10534600,0.0000,1.0000
403,46.1976,71.5110,34.6008,1.0147,-2.1840,3.1987,66.3700,66.7500,61.1900,61.3100,1.9405,8466000,0.0000,1.0000
404,46.1643,69.6930,32.4863,0.1703,-2.4227,2.5930,61.5000,62.0000,57.4400,59.6300,1.8873,12633600,0.0000,1.0000
